value,proposed,result
79692, 23907.6, 0
76630, 30652.0, 0
19930, 11958.0, 1
85751, 25725.3, 0
34252, 10275.6, 0
68771, 13754.2, 0
47555, 19022.0, 0
92216, 55329.6, 1
47497, 14249.1, 0
22991, 9196.4, 0
4071, 2442.6, 0
19708, 11824.8, 1
94652, 28395.6, 1
66990, 20097.0, 0
37115, 14846.0, 1
24080, 7224.0, 0
77572, 54300.4, 1
80367, 24110.1, 0
45954, 13786.2, 0
22844, 6853.2, 0
5053, 1515.9, 0
61888, 24755.2, 1
89555, 62688.5, 0
72539, 50777.3, 0
97110, 29133.0, 0
94785, 47392.5, 1
14059, 4217.7, 0
72045, 21613.5, 0
80533, 24159.9, 1
75522, 22656.6, 1
46045, 13813.5, 0
14772, 8863.2, 0
91489, 45744.5, 1
6649, 1994.7, 1
33743, 6748.6, 0
55569, 33341.4, 0
45367, 18146.8, 0
57674, 17302.2, 0
46808, 18723.2, 0
90697, 27209.1, 0
89752, 26925.6, 0
81926, 32770.4, 1
97917, 29375.1, 0
25318, 7595.4, 0
99089, 39635.6, 0
60141, 42098.7, 1
45815, 22907.5, 1
62493, 18747.9, 0
87296, 43648.0, 1
55064, 38544.8, 0
59259, 17777.7, 0
11735, 2347.0, 1
54276, 10855.2, 0
42540, 21270.0, 0
62152, 18645.6, 1
96075, 28822.5, 1
19357, 9678.5, 0
27369, 8210.7, 1
6524, 1957.2, 0
96214, 28864.2, 0
52138, 10427.6, 0
11844, 2368.8, 0
87097, 34838.8, 0
86883, 26064.9, 0
74915, 14983.0, 0
90562, 36224.8, 0
63031, 37818.6, 0
14896, 5958.4, 0
15839, 4751.7, 1
38374, 26861.8, 1
24021, 7206.3, 1
20963, 4192.6, 0
36992, 7398.4, 0
74565, 37282.5, 0
27245, 19071.5, 1
89829, 62880.3, 0
67874, 20362.2, 1
40243, 12072.9, 1
35876, 10762.8, 0
64579, 19373.7, 0
4961, 1488.3, 0
85924, 42962.0, 0
26475, 7942.5, 0
17831, 5349.3, 0
10470, 6282.0, 0
89694, 44847.0, 1
68243, 40945.8, 0
21306, 10653.0, 0
42519, 12755.7, 0
76361, 22908.3, 0
31021, 18612.6, 0
67118, 33559.0, 1
97307, 38922.8, 0
92413, 27723.9, 0
86791, 26037.3, 0
54544, 16363.2, 1
82021, 24606.3, 1
85614, 25684.2, 0
58272, 40790.4, 1
3663, 1098.9, 0
23174, 4634.8, 0
64578, 19373.4, 0
62798, 25119.2, 0
64905, 19471.5, 0
91771, 27531.3, 0
43017, 12905.1, 0
30585, 9175.5, 1
13327, 3998.1, 0
18279, 7311.6, 1
9029, 2708.7, 1
98767, 19753.4, 0
5700, 1140.0, 0
59652, 29826.0, 0
1955, 586.5, 1
36106, 10831.8, 0
23082, 9232.8, 0
50721, 10144.2, 0
52395, 10479.0, 0
31498, 9449.4, 0
54959, 32975.4, 1
78285, 39142.5, 0
43256, 30279.2, 0
50043, 35030.1, 1
33051, 6610.2, 0
95151, 66605.7, 1
54593, 16377.9, 1
33095, 16547.5, 0
57250, 17175.0, 0
53493, 10698.6, 0
29522, 17713.2, 1
25940, 7782.0, 1
4135, 1240.5, 1
2868, 1147.2, 1
3636, 2181.6, 1
36707, 14682.8, 0
82286, 57600.2, 0
99467, 29840.1, 1
54082, 27041.0, 0
55970, 11194.0, 0
39298, 11789.4, 0
57646, 11529.2, 0
7508, 3003.2, 1
84799, 33919.6, 1
10364, 7254.8, 0
73331, 14666.2, 0
46761, 9352.2, 0
12886, 2577.2, 0
37452, 11235.6, 0
30824, 9247.2, 1
9961, 2988.3, 0
1512, 453.6, 0
71432, 14286.4, 0
95285, 28585.5, 0
75571, 15114.2, 0
12684, 3805.2, 0
43921, 8784.2, 0
47706, 14311.8, 0
89823, 26946.9, 0
29011, 8703.3, 0
16737, 5021.1, 1
93948, 37579.2, 1
32176, 9652.8, 0
25943, 7782.9, 0
9564, 2869.2, 0
93486, 28045.8, 0
65645, 32822.5, 0
72441, 21732.3, 0
87925, 26377.5, 0
29945, 8983.5, 0
6377, 1275.4, 0
79148, 23744.4, 0
28291, 16974.6, 0
69998, 13999.6, 0
65247, 19574.1, 0
80600, 48360.0, 0
25924, 12962.0, 0
95226, 28567.8, 1
35059, 10517.7, 1
80698, 24209.4, 0
19914, 5974.2, 0
16858, 5057.4, 0
51887, 15566.1, 0
21194, 4238.8, 1
7623, 2286.9, 0
47543, 14262.9, 1
17469, 6987.6, 0
4677, 935.4, 0
8951, 1790.2, 1
39437, 11831.1, 1
75551, 22665.3, 0
82232, 41116.0, 0
73839, 22151.7, 1
71903, 43141.8, 0
9197, 3678.8, 1
63626, 31813.0, 0
13807, 4142.1, 1
49740, 24870.0, 0
4385, 1315.5, 1
81471, 24441.3, 0
56657, 16997.1, 0
91779, 18355.8, 0
12535, 7521.0, 0
6285, 1885.5, 0
15382, 7691.0, 0
95120, 28536.0, 0
32828, 9848.4, 0
16064, 8032.0, 1
10944, 3283.2, 1
91756, 27526.8, 0
31454, 15727.0, 0
63113, 18933.9, 0
3742, 748.4, 0
7350, 2205.0, 0
73082, 43849.2, 0
40397, 16158.8, 0
2193, 1315.8, 0
13828, 2765.6, 0
35240, 10572.0, 0
86869, 43434.5, 0
60201, 18060.3, 0
18210, 7284.0, 1
73889, 36944.5, 0
91303, 27390.9, 0
21023, 6306.9, 0
33239, 9971.7, 0
88205, 26461.5, 0
92132, 36852.8, 0
94836, 18967.2, 0
29819, 17891.4, 0
77808, 15561.6, 1
32342, 19405.2, 1
53477, 10695.4, 0
72906, 36453.0, 0
58105, 17431.5, 0
8609, 2582.7, 0
81489, 24446.7, 0
6901, 3450.5, 0
90736, 18147.2, 0
88498, 17699.6, 0
10104, 5052.0, 0
69520, 48664.0, 0
87448, 26234.4, 0
26866, 13433.0, 1
91947, 27584.1, 0
96459, 28937.7, 1
70484, 21145.2, 0
40020, 8004.0, 0
26759, 8027.7, 0
29567, 20696.9, 0
88669, 26600.7, 1
24591, 14754.6, 0
86252, 34500.8, 1
2825, 1977.5, 0
66795, 20038.5, 0
62514, 18754.2, 1
63322, 12664.4, 0
96427, 19285.4, 0
48805, 9761.0, 0
82971, 16594.2, 0
12717, 2543.4, 0
54486, 16345.8, 0
31631, 9489.3, 0
75958, 45574.8, 0
65377, 26150.8, 1
2137, 1282.2, 0
57629, 17288.7, 0
23151, 4630.2, 0
26632, 7989.6, 0
32420, 16210.0, 0
84665, 33866.0, 0
95579, 28673.7, 0
85505, 34202.0, 0
1750, 350.0, 0
24724, 7417.2, 0
67758, 20327.4, 0
16228, 3245.6, 0
1142, 456.8, 1
10776, 7543.2, 0
56003, 22401.2, 0
57290, 17187.0, 1
75162, 22548.6, 0
9029, 2708.7, 1
31295, 12518.0, 0
48470, 14541.0, 0
56928, 34156.8, 1
87643, 26292.9, 0
81524, 24457.2, 0
88370, 17674.0, 0
75233, 22569.9, 1
67537, 27014.8, 1
20639, 10319.5, 1
66559, 26623.6, 0
19686, 5905.8, 0
81837, 40918.5, 0
66173, 13234.6, 0
36248, 10874.4, 0
78291, 15658.2, 0
66992, 13398.4, 0
62568, 37540.8, 0
73375, 44025.0, 0
51699, 20679.6, 1
13511, 9457.7, 1
5152, 1545.6, 0
39780, 19890.0, 0
73707, 29482.8, 1
12354, 2470.8, 0
97437, 19487.4, 0
54268, 27134.0, 0
70888, 42532.8, 0
11932, 3579.6, 0
50571, 25285.5, 0
11694, 4677.6, 0
55781, 16734.3, 0
97158, 29147.4, 0
24088, 7226.4, 0
43325, 12997.5, 0
5007, 1502.1, 1
82951, 24885.3, 1
41493, 12447.9, 0
5363, 3217.8, 0
59824, 35894.4, 1
76837, 38418.5, 1
37021, 11106.3, 0
69920, 48944.0, 1
70203, 35101.5, 0
74653, 44791.8, 0
8185, 2455.5, 1
91199, 45599.5, 0
55635, 11127.0, 1
3532, 1059.6, 0
45274, 9054.8, 0
20794, 6238.2, 1
20115, 6034.5, 0
71066, 21319.8, 0
62191, 12438.2, 0
24839, 4967.8, 0
11284, 3385.2, 0
54149, 16244.7, 0
26795, 8038.5, 1
55068, 16520.4, 0
94533, 66173.1, 0
35020, 10506.0, 1
13651, 5460.4, 0
40301, 8060.2, 1
99066, 19813.2, 0
14282, 7141.0, 0
78012, 46807.2, 1
78690, 15738.0, 0
86959, 26087.7, 0
41963, 12588.9, 0
99297, 19859.4, 0
84805, 25441.5, 1
74271, 51989.7, 1
59910, 17973.0, 0
17923, 3584.6, 0
3205, 961.5, 0
7016, 1403.2, 0
23574, 16501.8, 0
99996, 19999.2, 0
39064, 11719.2, 1
31597, 6319.4, 0
87614, 26284.2, 0
93798, 18759.6, 0
74182, 37091.0, 0
22519, 6755.7, 0
92513, 18502.6, 0
87921, 26376.3, 0
33421, 10026.3, 1
60376, 24150.4, 1
65497, 39298.2, 0
74415, 29766.0, 1
24208, 4841.6, 0
68109, 13621.8, 0
57198, 17159.4, 0
48987, 9797.4, 0
39217, 11765.1, 0
62376, 18712.8, 0
52621, 15786.3, 0
22998, 16098.6, 1
46101, 13830.3, 1
4737, 947.4, 0
12992, 3897.6, 0
89173, 53503.8, 0
73393, 22017.9, 0
59940, 17982.0, 0
6269, 2507.6, 0
21453, 6435.9, 0
39619, 7923.8, 0
39549, 23729.4, 0
15789, 4736.7, 0
59888, 35932.8, 0
62904, 18871.2, 0
77419, 15483.8, 1
20790, 14553.0, 1
64983, 12996.6, 0
9698, 1939.6, 0
84239, 25271.7, 0
96896, 38758.4, 0
61267, 12253.4, 0
3158, 947.4, 0
32635, 9790.5, 1
44289, 13286.7, 0
48463, 33924.1, 1
26587, 5317.4, 0
25250, 5050.0, 0
79857, 23957.1, 1
84314, 33725.6, 1
89159, 44579.5, 1
31081, 6216.2, 0
3510, 2106.0, 0
64203, 12840.6, 0
51280, 15384.0, 1
93207, 27962.1, 0
98262, 19652.4, 0
76161, 45696.6, 0
58727, 23490.8, 0
31624, 6324.8, 0
68369, 20510.7, 0
41749, 12524.7, 0
15712, 4713.6, 0
67569, 20270.7, 0
49667, 14900.1, 0
18952, 5685.6, 0
14738, 4421.4, 0
82777, 57943.9, 1
98655, 19731.0, 0
38648, 19324.0, 0
41623, 12486.9, 0
16413, 4923.9, 0
76032, 30412.8, 0
63378, 25351.2, 0
45668, 22834.0, 0
84798, 25439.4, 0
99365, 49682.5, 0
38856, 7771.2, 0
33371, 6674.2, 0
28571, 17142.6, 1
54775, 16432.5, 1
72483, 50738.1, 1
46763, 9352.6, 0
38437, 7687.4, 0
56778, 17033.4, 0
70505, 14101.0, 1
22983, 6894.9, 0
97651, 58590.6, 0
23532, 16472.4, 1
24930, 7479.0, 0
53526, 32115.6, 0
37033, 11109.9, 0
28359, 8507.7, 1
29506, 8851.8, 1
42193, 21096.5, 0
19384, 9692.0, 0
51186, 10237.2, 0
46652, 32656.4, 0
2035, 407.0, 0
53377, 16013.1, 0
63481, 19044.3, 1
88133, 35253.2, 0
9087, 2726.1, 0
18675, 3735.0, 0
85904, 34361.6, 0
15024, 4507.2, 0
25103, 12551.5, 0
49765, 34835.5, 1
30591, 15295.5, 0
1364, 409.2, 1
62373, 31186.5, 1
40818, 28572.6, 1
36432, 10929.6, 0
6724, 2017.2, 0
62762, 37657.2, 0
13077, 2615.4, 0
18627, 5588.1, 0
17153, 3430.6, 1
79859, 31943.6, 1
16460, 9876.0, 0
78883, 55218.1, 1
68212, 13642.4, 0
96251, 19250.2, 0
47079, 14123.7, 0
46619, 13985.7, 0
68648, 27459.2, 0
24111, 12055.5, 0
35804, 10741.2, 0
27065, 5413.0, 0
92062, 18412.4, 0
13325, 7995.0, 0
47750, 14325.0, 1
51764, 31058.4, 0
28847, 17308.2, 0
5398, 1079.6, 0
3110, 933.0, 0
3244, 648.8, 0
79989, 55992.3, 1
83803, 50281.8, 1
54259, 16277.7, 0
77767, 38883.5, 0
57264, 28632.0, 0
52101, 15630.3, 0
1883, 564.9, 0
22071, 15449.7, 0
90586, 18117.2, 0
30669, 15334.5, 0
77882, 23364.6, 1
39504, 11851.2, 0
7661, 1532.2, 0
63692, 19107.6, 1
9552, 5731.2, 1
64767, 32383.5, 0
94410, 56646.0, 0
45326, 13597.8, 0
36994, 11098.2, 0
62102, 12420.4, 0
41266, 28886.2, 1
68206, 34103.0, 0
58043, 11608.6, 0
6201, 3720.6, 0
39942, 23965.2, 0
5900, 3540.0, 1
60131, 18039.3, 0
64200, 44940.0, 1
32747, 9824.1, 0
19152, 9576.0, 0
36196, 18098.0, 0
91549, 27464.7, 0
50589, 35412.3, 1
93272, 27981.6, 0
24263, 4852.6, 0
36870, 22122.0, 0
76084, 22825.2, 0
11666, 3499.8, 0
37959, 11387.7, 0
29311, 5862.2, 0
32787, 16393.5, 0
86837, 60785.9, 0
56835, 17050.5, 0
95569, 38227.6, 0
50235, 15070.5, 0
33400, 13360.0, 0
33373, 10011.9, 0
85786, 42893.0, 1
63411, 25364.4, 0
21261, 6378.3, 0
72557, 14511.4, 0
69466, 13893.2, 0
80519, 16103.8, 0
52254, 15676.2, 0
39465, 7893.0, 0
92761, 46380.5, 1
94145, 28243.5, 0
60129, 18038.7, 0
55435, 16630.5, 0
49911, 34937.7, 1
70455, 28182.0, 1
83910, 58737.0, 1
71678, 28671.2, 0
17931, 10758.6, 0
17950, 12565.0, 0
82049, 24614.7, 1
31314, 9394.2, 0
18284, 3656.8, 0
32924, 13169.6, 1
20869, 6260.7, 0
80305, 56213.5, 1
59099, 11819.8, 0
48237, 14471.1, 0
37930, 22758.0, 1
27452, 10980.8, 1
26933, 5386.6, 0
22197, 6659.1, 0
46449, 13934.7, 0
94329, 56597.4, 0
96355, 28906.5, 0
3165, 949.5, 1
60804, 18241.2, 1
85472, 25641.6, 0
69663, 34831.5, 0
97296, 29188.8, 1
57561, 23024.4, 1
80521, 24156.3, 0
47739, 14321.7, 0
89912, 53947.2, 1
83517, 16703.4, 0
73561, 22068.3, 0
52589, 15776.7, 1
73358, 36679.0, 0
2461, 1476.6, 1
93415, 18683.0, 1
57979, 17393.7, 0
97672, 68370.4, 1
72959, 51071.3, 0
32229, 9668.7, 1
45002, 27001.2, 0
21580, 6474.0, 0
15994, 11195.8, 1
43975, 13192.5, 0
86411, 60487.7, 0
34787, 17393.5, 0
88999, 26699.7, 1
23511, 16457.7, 0
24288, 9715.2, 0
88206, 61744.2, 1
11251, 2250.2, 0
9735, 2920.5, 0
70671, 28268.4, 1
87850, 26355.0, 1
9264, 6484.8, 1
15301, 3060.2, 0
67027, 13405.4, 0
44868, 17947.2, 1
19743, 13820.1, 1
2901, 1740.6, 1
94334, 47167.0, 0
66304, 19891.2, 0
95963, 28788.9, 0
80351, 24105.3, 0
48710, 14613.0, 0
88554, 35421.6, 0
24141, 9656.4, 0
11139, 3341.7, 0
77513, 15502.6, 0
12559, 3767.7, 1
84568, 25370.4, 0
87650, 35060.0, 1
91445, 45722.5, 1
41416, 12424.8, 0
45124, 27074.4, 1
4008, 1202.4, 0
96397, 19279.4, 0
51200, 15360.0, 0
69068, 34534.0, 0
34897, 24427.9, 1
65879, 26351.6, 1
51187, 10237.4, 0
7615, 2284.5, 0
85258, 25577.4, 0
7234, 2170.2, 0
94211, 28263.3, 1
18294, 3658.8, 1
90249, 45124.5, 1
42069, 12620.7, 0
9125, 2737.5, 0
92660, 46330.0, 0
89437, 62605.9, 1
22246, 8898.4, 0
92300, 27690.0, 0
51150, 10230.0, 0
17979, 12585.3, 0
95598, 57358.8, 0
47367, 14210.1, 1
67791, 20337.3, 0
70269, 21080.7, 0
67559, 20267.7, 0
23127, 11563.5, 1
59597, 17879.1, 0
61532, 30766.0, 0
99659, 29897.7, 0
67237, 20171.1, 0
48674, 9734.8, 0
68879, 20663.7, 0
53738, 32242.8, 0
57599, 17279.7, 0
50843, 10168.6, 0
36816, 11044.8, 0
68074, 13614.8, 0
31579, 22105.3, 1
17395, 3479.0, 1
50182, 35127.4, 0
26303, 7890.9, 1
2814, 1969.8, 0
20041, 10020.5, 0
56349, 39444.3, 0
5071, 1521.3, 0
53644, 16093.2, 0
33980, 6796.0, 0
98462, 39384.8, 0
42694, 25616.4, 0
89479, 26843.7, 1
13082, 9157.4, 1
97240, 19448.0, 0
2478, 991.2, 0
67469, 26987.6, 0
66390, 39834.0, 0
66146, 13229.2, 0
41894, 12568.2, 0
16419, 11493.3, 0
1324, 264.8, 0
27588, 8276.4, 0
34898, 20938.8, 0
70071, 35035.5, 0
58946, 17683.8, 1
32253, 6450.6, 0
99573, 29871.9, 0
11814, 3544.2, 0
84922, 59445.4, 0
18776, 5632.8, 0
59995, 29997.5, 1
69053, 20715.9, 1
31980, 9594.0, 0
66297, 39778.2, 0
13327, 3998.1, 0
15257, 6102.8, 0
74957, 52469.9, 0
21352, 8540.8, 1
35549, 21329.4, 0
90498, 45249.0, 0
45892, 13767.6, 0
32076, 9622.8, 0
50363, 15108.9, 0
80021, 48012.6, 0
52704, 21081.6, 0
64741, 12948.2, 0
20237, 6071.1, 0
6390, 1917.0, 0
47380, 18952.0, 1
67505, 20251.5, 0
75669, 22700.7, 1
50734, 15220.2, 1
97041, 29112.3, 0
39704, 19852.0, 1
4473, 2236.5, 1
33462, 6692.4, 0
93053, 18610.6, 0
12552, 5020.8, 0
77873, 15574.6, 0
44592, 17836.8, 0
54501, 16350.3, 1
14580, 4374.0, 0
72856, 14571.2, 0
40879, 12263.7, 0
23026, 6907.8, 0
59089, 41362.3, 1
13914, 4174.2, 0
88581, 53148.6, 0
7343, 3671.5, 1
99027, 39610.8, 0
63671, 38202.6, 1
58063, 11612.6, 0
95212, 38084.8, 1
23880, 14328.0, 1
34057, 10217.1, 0
27935, 8380.5, 0
37641, 11292.3, 0
10747, 5373.5, 0
64400, 12880.0, 0
32222, 6444.4, 1
27521, 11008.4, 1
61639, 43147.3, 1
5453, 2181.2, 1
11088, 3326.4, 0
98839, 29651.7, 0
41012, 12303.6, 0
46973, 14091.9, 0
53152, 37206.4, 0
54883, 27441.5, 1
92624, 27787.2, 0
1553, 465.9, 0
99754, 29926.2, 0
25856, 7756.8, 0
42736, 12820.8, 0
22477, 4495.4, 1
38737, 11621.1, 0
74453, 14890.6, 0
50345, 20138.0, 0
95071, 28521.3, 0
43345, 13003.5, 0
97584, 29275.2, 0
8911, 2673.3, 1
20132, 4026.4, 0
57349, 17204.7, 1
10026, 2005.2, 1
56368, 28184.0, 1
21528, 6458.4, 0
9118, 6382.6, 1
69844, 20953.2, 0
70233, 21069.9, 0
56330, 33798.0, 0
61773, 24709.2, 0
63581, 25432.4, 0
27556, 11022.4, 1
35022, 10506.6, 0
78114, 54679.8, 0
73448, 14689.6, 0
69270, 20781.0, 0
29059, 5811.8, 0
98966, 19793.2, 0
30450, 21315.0, 1
59497, 11899.4, 0
37155, 11146.5, 0
25815, 5163.0, 0
82232, 24669.6, 1
57131, 17139.3, 0
12812, 7687.2, 0
67572, 20271.6, 0
91963, 27588.9, 0
63552, 31776.0, 0
60343, 18102.9, 1
84427, 25328.1, 0
83257, 58279.9, 0
23335, 16334.5, 0
42350, 8470.0, 0
29232, 5846.4, 0
14531, 8718.6, 0
51815, 15544.5, 1
73998, 22199.4, 0
86480, 34592.0, 0
97501, 29250.3, 0
12237, 2447.4, 0
95083, 38033.2, 1
18245, 7298.0, 0
13418, 5367.2, 0
44435, 13330.5, 0
10245, 7171.5, 1
54308, 21723.2, 0
53682, 10736.4, 0
53039, 10607.8, 0
74251, 22275.3, 0
7850, 3140.0, 0
48828, 14648.4, 0
75863, 45517.8, 1
21707, 15194.9, 1
56040, 16812.0, 0
93434, 46717.0, 0
22536, 9014.4, 0
30888, 12355.2, 0
33076, 23153.2, 1
15387, 3077.4, 0
26617, 7985.1, 0
54888, 38421.6, 1
79906, 15981.2, 0
20710, 6213.0, 0
66492, 26596.8, 0
91969, 64378.3, 1
6074, 1214.8, 0
62332, 37399.2, 0
34395, 20637.0, 0
42633, 8526.6, 0
46673, 14001.9, 0
55115, 22046.0, 1
15303, 6121.2, 1
77541, 23262.3, 0
2363, 1181.5, 0
24963, 12481.5, 0
44892, 13467.6, 0
53408, 16022.4, 0
72919, 36459.5, 0
53834, 16150.2, 0
77815, 23344.5, 0
57435, 40204.5, 1
1756, 526.8, 0
40113, 28079.1, 0
36101, 14440.4, 0
8074, 1614.8, 0
34604, 17302.0, 1
36448, 10934.4, 0
71206, 21361.8, 0
75139, 37569.5, 0
27503, 5500.6, 1
31300, 6260.0, 0
93099, 27929.7, 0
39361, 19680.5, 0
56661, 33996.6, 0
76225, 15245.0, 0
60528, 18158.4, 1
68541, 20562.3, 1
29361, 5872.2, 0
76871, 23061.3, 0
37950, 7590.0, 0
69352, 20805.6, 1
57837, 11567.4, 0
11883, 5941.5, 0
6423, 1926.9, 0
60926, 18277.8, 0
11232, 6739.2, 1
41326, 12397.8, 0
5346, 1069.2, 0
4629, 1388.7, 0
65711, 26284.4, 0
26525, 15915.0, 0
56954, 11390.8, 0
50733, 20293.2, 0
65555, 13111.0, 1
66903, 20070.9, 0
75306, 45183.6, 0
33448, 20068.8, 1
57282, 28641.0, 1
51838, 10367.6, 0
90705, 27211.5, 0
13239, 3971.7, 0
36634, 7326.8, 0
49112, 9822.4, 0
36350, 10905.0, 1
65208, 19562.4, 0
25271, 15162.6, 0
79908, 15981.6, 0
4727, 945.4, 0
80928, 24278.4, 0
98997, 49498.5, 0
47024, 9404.8, 0
38857, 7771.4, 0
51290, 15387.0, 0
55229, 16568.7, 0
47092, 18836.8, 0
68094, 13618.8, 0
31825, 15912.5, 0
4049, 2429.4, 0
77073, 23121.9, 0
73205, 14641.0, 1
45131, 9026.2, 0
52293, 31375.8, 0
46667, 14000.1, 0
97219, 19443.8, 0
84641, 42320.5, 0
37680, 7536.0, 0
19905, 3981.0, 0
47929, 33550.3, 1
33316, 13326.4, 0
41117, 12335.1, 0
91600, 27480.0, 0
56938, 22775.2, 0
1285, 899.5, 0
16737, 8368.5, 0
95406, 38162.4, 1
48269, 14480.7, 0
9448, 6613.6, 1
10407, 3122.1, 1
72669, 21800.7, 0
32411, 12964.4, 0
49748, 14924.4, 1
14399, 8639.4, 0
5252, 2100.8, 1
97741, 29322.3, 1
95312, 66718.4, 1
29346, 11738.4, 0
14493, 5797.2, 0
24733, 17313.1, 0
25584, 10233.6, 1
54184, 16255.2, 1
65497, 39298.2, 1
88472, 26541.6, 1
6360, 1908.0, 1
50431, 15129.3, 1
9879, 4939.5, 1
18821, 3764.2, 1
38920, 7784.0, 0
14219, 4265.7, 0
87020, 26106.0, 0
84641, 42320.5, 0
75262, 22578.6, 0
44742, 8948.4, 0
76962, 15392.4, 0
81693, 32677.2, 1
10099, 4039.6, 0
13673, 2734.6, 0
23528, 7058.4, 0
65944, 19783.2, 0
38141, 19070.5, 1
29881, 17928.6, 1
69437, 13887.4, 0
34008, 6801.6, 0
67653, 20295.9, 0
39266, 11779.8, 1
1500, 300.0, 0
79664, 31865.6, 1
47950, 14385.0, 1
83070, 16614.0, 1
98455, 29536.5, 0
45160, 22580.0, 0
51142, 10228.4, 0
99996, 39998.4, 0
11973, 4789.2, 0
70408, 21122.4, 0
56633, 11326.6, 1
35096, 7019.2, 1
84637, 16927.4, 0
81258, 16251.6, 0
61043, 18312.9, 0
94551, 18910.2, 0
87023, 26106.9, 0
42872, 8574.4, 0
73888, 14777.6, 0
79167, 31666.8, 0
10992, 2198.4, 0
23906, 16734.2, 1
15215, 3043.0, 0
89223, 26766.9, 0
37650, 7530.0, 0
51712, 15513.6, 1
19833, 5949.9, 0
6386, 2554.4, 0
23172, 13903.2, 1
41111, 12333.3, 0
33653, 23557.1, 1
33341, 16670.5, 0
6636, 1990.8, 0
52653, 26326.5, 1
71573, 21471.9, 0
65792, 19737.6, 0
62744, 12548.8, 1
92968, 27890.4, 0
15711, 4713.3, 0
79149, 23744.7, 1
84012, 50407.2, 1
56873, 17061.9, 0
98121, 39248.4, 0
73911, 44346.6, 0
73626, 22087.8, 0
94293, 18858.6, 0
64544, 19363.2, 0
24162, 16913.4, 1
35157, 10547.1, 0
44761, 13428.3, 0
6063, 1212.6, 0
5725, 4007.5, 1
85910, 51546.0, 0
7740, 2322.0, 0
86664, 34665.6, 0
17632, 5289.6, 0
84367, 25310.1, 0
69910, 48937.0, 1
82380, 41190.0, 0
35925, 10777.5, 0
52811, 31686.6, 1
11570, 4628.0, 0
78683, 23604.9, 0
2761, 828.3, 1
22273, 8909.2, 0
87188, 17437.6, 0
89836, 44918.0, 0
22266, 6679.8, 0
94239, 47119.5, 0
26908, 8072.4, 0
38135, 11440.5, 0
93461, 37384.4, 0
3984, 2390.4, 0
46990, 28194.0, 0
31795, 9538.5, 0
57693, 34615.8, 0
49879, 9975.8, 0
90800, 27240.0, 0
97853, 29355.9, 0
64425, 45097.5, 1
76218, 22865.4, 0
23764, 4752.8, 0
60347, 24138.8, 1
6265, 4385.5, 1
62805, 18841.5, 1
50931, 30558.6, 1
68398, 20519.4, 1
77511, 54257.7, 1
20854, 4170.8, 0
4233, 1269.9, 1
27230, 5446.0, 0
72116, 21634.8, 0
92179, 27653.7, 0
21410, 10705.0, 0
81666, 16333.2, 0
18836, 5650.8, 0
61841, 24736.4, 1
69557, 41734.2, 0
52692, 10538.4, 0
50744, 15223.2, 0
76609, 22982.7, 0
54240, 10848.0, 1
19616, 11769.6, 0
40764, 8152.8, 0
40739, 12221.7, 0
70704, 14140.8, 0
78373, 31349.2, 1
57517, 17255.1, 1
54057, 21622.8, 1
1929, 578.7, 0
59411, 17823.3, 0
89105, 26731.5, 0
78337, 54835.9, 1
79176, 15835.2, 1
79768, 55837.6, 0
69401, 34700.5, 0
14584, 4375.2, 0
50446, 25223.0, 0
51940, 10388.0, 0
77080, 38540.0, 1
43405, 26043.0, 1
14114, 4234.2, 1
38056, 11416.8, 1
42700, 29890.0, 1
34504, 6900.8, 0
49203, 9840.6, 0
91266, 36506.4, 0
98040, 49020.0, 0
27625, 5525.0, 1
87954, 26386.2, 0
24601, 17220.7, 0
93957, 46978.5, 0
80944, 32377.6, 1
66951, 26780.4, 0
56589, 16976.7, 0
95897, 38358.8, 0
42637, 12791.1, 0
41970, 12591.0, 0
6530, 2612.0, 0
10157, 7109.9, 1
45672, 13701.6, 0
68523, 20556.9, 0
27328, 16396.8, 0
52258, 15677.4, 1
86940, 26082.0, 1
24962, 17473.4, 0
8821, 1764.2, 0
91015, 27304.5, 1
69157, 20747.1, 1
91311, 27393.3, 0
88188, 17637.6, 0
74074, 22222.2, 0
46765, 32735.5, 0
91660, 64162.0, 0
21280, 6384.0, 0
97394, 48697.0, 0
36083, 10824.9, 0
50866, 15259.8, 0
20799, 6239.7, 1
82643, 49585.8, 0
87002, 60901.4, 1
76357, 38178.5, 0
55213, 11042.6, 0
27375, 5475.0, 0
46624, 23312.0, 0
97599, 19519.8, 0
63567, 19070.1, 1
63096, 25238.4, 0
97699, 19539.8, 0
61479, 18443.7, 0
65993, 32996.5, 1
63685, 38211.0, 0
82356, 24706.8, 0
79321, 55524.7, 1
24796, 4959.2, 0
12946, 6473.0, 0
19678, 5903.4, 1
94424, 37769.6, 0
51239, 35867.3, 1
62298, 18689.4, 0
29789, 14894.5, 0
70329, 35164.5, 0
70628, 49439.6, 0
44734, 22367.0, 1
3719, 1115.7, 0
99911, 29973.3, 0
70813, 35406.5, 0
9767, 3906.8, 0
66025, 46217.5, 1
49505, 14851.5, 0
83161, 41580.5, 1
5047, 1514.1, 0
4214, 1264.2, 0
27167, 10866.8, 0
68640, 20592.0, 1
25128, 5025.6, 0
67758, 33879.0, 0
36460, 10938.0, 0
66959, 13391.8, 1
53568, 16070.4, 0
18830, 5649.0, 0
22974, 13784.4, 0
77236, 46341.6, 0
96376, 48188.0, 0
58110, 40677.0, 1
