id,value,proposed,result
5, 3537, 707.4, 0
3, 5381, 2690.5, 0
2, 9637, 1927.4, 0
3, 9619, 4809.5, 0
0, 9700, 6790.0, 0
7, 4893, 1467.9, 0
7, 8192, 2457.6, 0
0, 1523, 1066.1, 1
0, 7478, 5234.6, 0
3, 4319, 2159.5, 0
9, 8164, 2449.2, 0
9, 5606, 1681.8, 0
2, 7520, 1504.0, 0
0, 5381, 3766.7, 0
3, 1350, 675.0, 0
0, 1519, 1063.3, 0
7, 6256, 1876.8, 0
4, 6396, 3837.6, 0
4, 7190, 4314.0, 1
6, 8647, 3458.8, 0
0, 6327, 4428.9, 1
6, 4776, 1910.4, 0
0, 4951, 3465.7, 1
9, 2713, 813.9, 1
6, 9717, 3886.8, 0
3, 1259, 629.5, 1
9, 8405, 2521.5, 0
8, 1079, 323.7, 0
8, 2905, 871.5, 0
0, 1251, 875.7, 1
9, 2834, 850.2, 0
5, 7507, 1501.4, 0
0, 5198, 3638.6, 1
5, 6904, 1380.8, 1
1, 5623, 1686.9, 1
0, 4470, 3129.0, 1
2, 5903, 1180.6, 0
3, 1529, 764.5, 0
6, 3317, 1326.8, 0
2, 3402, 680.4, 1
3, 3726, 1863.0, 0
8, 8094, 2428.2, 1
7, 9558, 2867.4, 0
3, 9207, 4603.5, 0
6, 6742, 2696.8, 0
2, 8799, 1759.8, 1
1, 6735, 2020.5, 0
1, 7352, 2205.6, 1
4, 1111, 666.6, 0
8, 8211, 2463.3, 1
2, 5629, 1125.8, 1
8, 1900, 570.0, 0
6, 1007, 402.8, 1
0, 9291, 6503.7, 0
4, 2656, 1593.6, 0
2, 3666, 733.2, 0
9, 8926, 2677.8, 0
9, 1047, 314.1, 0
1, 1163, 348.9, 0
9, 8139, 2441.7, 0
1, 6198, 1859.4, 0
1, 3002, 900.6, 0
6, 2894, 1157.6, 1
4, 9780, 5868.0, 1
5, 8130, 1626.0, 0
6, 6857, 2742.8, 0
7, 9597, 2879.1, 0
2, 4174, 834.8, 0
0, 7914, 5539.8, 0
3, 6863, 3431.5, 1
9, 8259, 2477.7, 0
9, 7825, 2347.5, 0
9, 4291, 1287.3, 0
4, 9096, 5457.6, 1
4, 2698, 1618.8, 0
2, 1670, 334.0, 0
1, 1427, 428.1, 0
7, 5281, 1584.3, 0
1, 4271, 1281.3, 0
4, 6980, 4188.0, 1
9, 9809, 2942.7, 0
0, 3455, 2418.5, 0
9, 7647, 2294.1, 0
5, 4242, 848.4, 1
4, 6579, 3947.4, 1
3, 7545, 3772.5, 0
8, 6326, 1897.8, 0
1, 4912, 1473.6, 1
0, 5398, 3778.6, 0
0, 9785, 6849.5, 0
6, 7952, 3180.8, 0
8, 3754, 1126.2, 0
3, 9626, 4813.0, 0
4, 7888, 4732.8, 0
9, 3886, 1165.8, 0
0, 4091, 2863.7, 1
9, 9004, 2701.2, 0
5, 2956, 591.2, 0
4, 2412, 1447.2, 1
8, 5849, 1754.7, 1
2, 5945, 1189.0, 0
5, 9329, 1865.8, 1
9, 7352, 2205.6, 0
7, 5961, 1788.3, 0
1, 4549, 1364.7, 0
3, 2602, 1301.0, 0
6, 3392, 1356.8, 0
7, 6596, 1978.8, 0
1, 5872, 1761.6, 0
3, 3572, 1786.0, 0
3, 5854, 2927.0, 0
7, 5894, 1768.2, 0
9, 5997, 1799.1, 0
4, 4385, 2631.0, 1
3, 1084, 542.0, 1
8, 4061, 1218.3, 0
4, 4281, 2568.6, 0
4, 9605, 5763.0, 0
7, 6617, 1985.1, 1
1, 2663, 798.9, 1
8, 8227, 2468.1, 1
7, 3847, 1154.1, 0
8, 5311, 1593.3, 0
1, 9210, 2763.0, 1
1, 8989, 2696.7, 1
7, 9754, 2926.2, 0
2, 1739, 347.8, 1
8, 8801, 2640.3, 1
8, 8954, 2686.2, 0
8, 3412, 1023.6, 1
1, 3718, 1115.4, 0
5, 2291, 458.2, 1
3, 7118, 3559.0, 0
2, 9189, 1837.8, 1
3, 8471, 4235.5, 0
8, 2228, 668.4, 0
0, 2371, 1659.7, 0
8, 8198, 2459.4, 0
3, 8061, 4030.5, 0
2, 7578, 1515.6, 0
3, 3548, 1774.0, 0
7, 1478, 443.4, 0
3, 5415, 2707.5, 0
7, 8427, 2528.1, 1
6, 9595, 3838.0, 0
1, 9203, 2760.9, 0
8, 5453, 1635.9, 0
7, 5083, 1524.9, 0
5, 1954, 390.8, 0
5, 4122, 824.4, 0
7, 1221, 366.3, 1
4, 5272, 3163.2, 0
0, 1738, 1216.6, 0
1, 2368, 710.4, 1
5, 8870, 1774.0, 0
1, 6444, 1933.2, 1
9, 2899, 869.7, 1
3, 9731, 4865.5, 0
5, 6899, 1379.8, 0
3, 4893, 2446.5, 0
4, 4161, 2496.6, 1
5, 1913, 382.6, 0
5, 4914, 982.8, 1
6, 9906, 3962.4, 1
9, 1140, 342.0, 0
2, 4834, 966.8, 0
7, 2133, 639.9, 0
7, 3899, 1169.7, 0
6, 2961, 1184.4, 0
6, 8704, 3481.6, 0
4, 8786, 5271.6, 0
2, 9681, 1936.2, 1
0, 7145, 5001.5, 1
8, 3489, 1046.7, 0
0, 7525, 5267.5, 1
7, 5230, 1569.0, 0
2, 4473, 894.6, 1
9, 3738, 1121.4, 1
0, 8307, 5814.9, 0
5, 3918, 783.6, 0
9, 6860, 2058.0, 0
2, 1427, 285.4, 0
7, 9334, 2800.2, 1
7, 4053, 1215.9, 0
6, 5792, 2316.8, 0
4, 2726, 1635.6, 0
6, 2110, 844.0, 0
6, 6628, 2651.2, 1
5, 9702, 1940.4, 0
7, 7586, 2275.8, 0
5, 7600, 1520.0, 1
5, 6739, 1347.8, 0
7, 6390, 1917.0, 1
2, 4045, 809.0, 0
3, 1335, 667.5, 0
6, 6244, 2497.6, 0
5, 3304, 660.8, 1
7, 7008, 2102.4, 0
7, 2342, 702.6, 0
6, 9412, 3764.8, 0
9, 2230, 669.0, 1
2, 2677, 535.4, 0
7, 8382, 2514.6, 1
3, 8853, 4426.5, 0
8, 8504, 2551.2, 0
1, 4801, 1440.3, 1
0, 6752, 4726.4, 0
4, 4794, 2876.4, 0
9, 7363, 2208.9, 1
4, 3623, 2173.8, 0
9, 5700, 1710.0, 0
1, 6427, 1928.1, 1
1, 1751, 525.3, 0
5, 7653, 1530.6, 0
6, 5189, 2075.6, 0
6, 8520, 3408.0, 0
0, 7850, 5495.0, 0
4, 2298, 1378.8, 0
5, 3380, 676.0, 0
4, 6794, 4076.4, 1
7, 2674, 802.2, 1
6, 1959, 783.6, 0
5, 8859, 1771.8, 1
2, 3687, 737.4, 0
0, 5458, 3820.6, 0
9, 4671, 1401.3, 0
5, 2575, 515.0, 0
1, 7209, 2162.7, 0
6, 9739, 3895.6, 0
1, 8741, 2622.3, 1
7, 2665, 799.5, 1
1, 2285, 685.5, 1
7, 9060, 2718.0, 1
3, 3263, 1631.5, 1
7, 9758, 2927.4, 0
4, 4081, 2448.6, 0
9, 2121, 636.3, 0
0, 3119, 2183.3, 0
5, 5101, 1020.2, 0
8, 8759, 2627.7, 1
1, 7357, 2207.1, 0
1, 2339, 701.7, 1
2, 3205, 641.0, 0
8, 6241, 1872.3, 0
2, 6150, 1230.0, 1
2, 1456, 291.2, 0
3, 6009, 3004.5, 1
0, 7768, 5437.6, 0
8, 5603, 1680.9, 1
1, 5008, 1502.4, 0
1, 7866, 2359.8, 1
3, 5190, 2595.0, 0
0, 3714, 2599.8, 1
4, 8311, 4986.6, 0
7, 4921, 1476.3, 0
2, 5719, 1143.8, 0
4, 8342, 5005.2, 1
3, 5202, 2601.0, 0
0, 6434, 4503.8, 0
0, 6262, 4383.4, 0
1, 6850, 2055.0, 1
8, 1233, 369.9, 0
8, 1511, 453.3, 1
6, 9755, 3902.0, 0
6, 2961, 1184.4, 0
9, 9987, 2996.1, 1
0, 8403, 5882.1, 0
8, 4090, 1227.0, 0
6, 5640, 2256.0, 0
2, 5954, 1190.8, 0
8, 8946, 2683.8, 0
3, 3555, 1777.5, 1
6, 2241, 896.4, 0
3, 6830, 3415.0, 1
6, 1523, 609.2, 1
0, 3963, 2774.1, 0
6, 6421, 2568.4, 1
0, 7485, 5239.5, 1
7, 8614, 2584.2, 0
4, 3086, 1851.6, 1
2, 3979, 795.8, 1
5, 8604, 1720.8, 0
3, 2466, 1233.0, 0
4, 3565, 2139.0, 0
7, 7287, 2186.1, 0
8, 4253, 1275.9, 0
1, 1573, 471.9, 0
8, 1396, 418.8, 0
0, 9380, 6566.0, 0
6, 9534, 3813.6, 0
5, 1438, 287.6, 0
0, 4770, 3339.0, 0
4, 4305, 2583.0, 1
0, 7874, 5511.8, 0
4, 9948, 5968.8, 0
6, 8738, 3495.2, 1
3, 6364, 3182.0, 0
3, 5201, 2600.5, 0
5, 5461, 1092.2, 0
8, 3375, 1012.5, 0
1, 2897, 869.1, 0
8, 8847, 2654.1, 0
6, 4508, 1803.2, 0
3, 2589, 1294.5, 0
1, 3317, 995.1, 0
5, 4666, 933.2, 0
4, 7875, 4725.0, 1
3, 3846, 1923.0, 0
8, 6403, 1920.9, 0
0, 4006, 2804.2, 1
8, 7515, 2254.5, 0
7, 3669, 1100.7, 0
7, 8465, 2539.5, 0
4, 8097, 4858.2, 0
6, 9585, 3834.0, 0
9, 9315, 2794.5, 0
4, 1385, 831.0, 1
4, 9977, 5986.2, 0
5, 1176, 235.2, 1
5, 6487, 1297.4, 0
5, 6094, 1218.8, 1
0, 5390, 3773.0, 1
9, 6655, 1996.5, 0
4, 3557, 2134.2, 1
6, 1815, 726.0, 0
3, 9789, 4894.5, 1
7, 5603, 1680.9, 0
3, 1326, 663.0, 0
9, 5028, 1508.4, 1
7, 2707, 812.1, 0
7, 1642, 492.6, 0
6, 8216, 3286.4, 1
9, 7029, 2108.7, 0
2, 3159, 631.8, 0
3, 3335, 1667.5, 0
8, 3995, 1198.5, 0
1, 9789, 2936.7, 0
3, 2834, 1417.0, 0
4, 7604, 4562.4, 1
3, 1297, 648.5, 0
0, 7073, 4951.1, 0
1, 7703, 2310.9, 0
2, 9083, 1816.6, 0
9, 4569, 1370.7, 0
0, 3803, 2662.1, 0
0, 6133, 4293.1, 0
3, 4918, 2459.0, 0
3, 3015, 1507.5, 0
6, 2654, 1061.6, 1
5, 4148, 829.6, 0
3, 3072, 1536.0, 0
5, 7592, 1518.4, 1
1, 3437, 1031.1, 0
6, 7625, 3050.0, 1
0, 1719, 1203.3, 1
4, 1613, 967.8, 0
2, 7050, 1410.0, 0
2, 1673, 334.6, 0
8, 3493, 1047.9, 0
3, 9853, 4926.5, 1
8, 2188, 656.4, 0
4, 1449, 869.4, 0
8, 6702, 2010.6, 0
6, 6093, 2437.2, 1
1, 7563, 2268.9, 0
8, 6714, 2014.2, 0
0, 4169, 2918.3, 0
3, 7038, 3519.0, 0
7, 5422, 1626.6, 1
3, 5102, 2551.0, 1
3, 4763, 2381.5, 0
5, 1387, 277.4, 1
9, 6651, 1995.3, 0
8, 5380, 1614.0, 0
9, 5672, 1701.6, 0
5, 4688, 937.6, 0
4, 7166, 4299.6, 0
7, 3321, 996.3, 1
9, 1941, 582.3, 0
5, 6511, 1302.2, 0
9, 8725, 2617.5, 1
9, 5612, 1683.6, 0
4, 5368, 3220.8, 0
0, 2863, 2004.1, 0
2, 4416, 883.2, 0
2, 4978, 995.6, 0
4, 8775, 5265.0, 0
2, 1492, 298.4, 0
2, 2834, 566.8, 0
5, 5644, 1128.8, 0
5, 6968, 1393.6, 0
4, 5702, 3421.2, 0
4, 3836, 2301.6, 0
9, 1962, 588.6, 0
3, 8797, 4398.5, 0
7, 1494, 448.2, 1
2, 8692, 1738.4, 0
1, 9619, 2885.7, 0
9, 8851, 2655.3, 0
4, 3839, 2303.4, 1
9, 6248, 1874.4, 0
3, 3116, 1558.0, 0
9, 3806, 1141.8, 1
0, 8086, 5660.2, 0
3, 1277, 638.5, 0
8, 4117, 1235.1, 1
9, 1390, 417.0, 1
4, 2915, 1749.0, 1
4, 9099, 5459.4, 0
1, 5759, 1727.7, 0
6, 6753, 2701.2, 0
9, 2905, 871.5, 1
4, 1751, 1050.6, 1
6, 8702, 3480.8, 0
2, 5111, 1022.2, 1
2, 8988, 1797.6, 0
6, 8214, 3285.6, 0
7, 8563, 2568.9, 1
7, 8019, 2405.7, 1
6, 5009, 2003.6, 0
5, 8777, 1755.4, 0
2, 3649, 729.8, 0
7, 6061, 1818.3, 0
6, 8394, 3357.6, 1
9, 1115, 334.5, 0
1, 2576, 772.8, 0
4, 7710, 4626.0, 0
1, 1304, 391.2, 0
2, 5998, 1199.6, 0
8, 2517, 755.1, 0
0, 2029, 1420.3, 0
4, 7043, 4225.8, 1
5, 3497, 699.4, 0
5, 8157, 1631.4, 1
4, 4477, 2686.2, 0
4, 4180, 2508.0, 0
6, 5302, 2120.8, 0
6, 4314, 1725.6, 0
1, 8585, 2575.5, 0
9, 7050, 2115.0, 0
0, 2989, 2092.3, 0
8, 5015, 1504.5, 1
5, 5041, 1008.2, 0
3, 6515, 3257.5, 0
2, 2178, 435.6, 0
9, 4319, 1295.7, 0
8, 2981, 894.3, 0
9, 4849, 1454.7, 0
5, 2724, 544.8, 0
3, 7792, 3896.0, 0
0, 6027, 4218.9, 0
8, 8972, 2691.6, 1
9, 2032, 609.6, 0
9, 2801, 840.3, 1
7, 1388, 416.4, 0
6, 7962, 3184.8, 0
6, 5834, 2333.6, 0
4, 8168, 4900.8, 1
2, 6546, 1309.2, 0
9, 2530, 759.0, 0
1, 2893, 867.9, 0
5, 5222, 1044.4, 0
8, 1985, 595.5, 0
0, 4991, 3493.7, 0
6, 3348, 1339.2, 0
4, 2258, 1354.8, 0
1, 9827, 2948.1, 1
3, 2558, 1279.0, 0
7, 4481, 1344.3, 0
6, 3212, 1284.8, 0
7, 8241, 2472.3, 0
4, 1539, 923.4, 0
1, 4639, 1391.7, 0
8, 4414, 1324.2, 0
0, 8383, 5868.1, 1
2, 1398, 279.6, 0
7, 7784, 2335.2, 0
2, 7592, 1518.4, 0
7, 1793, 537.9, 0
9, 3885, 1165.5, 1
7, 2469, 740.7, 0
1, 9029, 2708.7, 1
1, 2373, 711.9, 0
3, 2769, 1384.5, 0
0, 5282, 3697.4, 1
4, 7529, 4517.4, 0
1, 1893, 567.9, 0
1, 8774, 2632.2, 1
9, 6440, 1932.0, 0
5, 1937, 387.4, 0
1, 1752, 525.6, 0
8, 7863, 2358.9, 0
1, 2969, 890.7, 0
6, 5507, 2202.8, 1
6, 6480, 2592.0, 0
2, 6901, 1380.2, 1
0, 6407, 4484.9, 1
7, 8674, 2602.2, 0
5, 8887, 1777.4, 0
5, 4145, 829.0, 0
5, 2708, 541.6, 0
8, 8698, 2609.4, 0
1, 4857, 1457.1, 0
1, 2442, 732.6, 1
1, 6632, 1989.6, 0
5, 3602, 720.4, 0
0, 3773, 2641.1, 0
9, 2102, 630.6, 0
5, 4163, 832.6, 1
9, 8726, 2617.8, 0
7, 7261, 2178.3, 0
1, 8109, 2432.7, 1
6, 3478, 1391.2, 0
5, 8065, 1613.0, 0
7, 9110, 2733.0, 1
1, 2815, 844.5, 1
1, 3837, 1151.1, 0
3, 3918, 1959.0, 1
8, 4381, 1314.3, 1
0, 2063, 1444.1, 1
0, 2053, 1437.1, 0
3, 1005, 502.5, 0
9, 8032, 2409.6, 0
9, 4672, 1401.6, 0
9, 8813, 2643.9, 0
2, 8735, 1747.0, 0
2, 1582, 316.4, 0
4, 4712, 2827.2, 0
6, 7089, 2835.6, 1
3, 5837, 2918.5, 0
8, 1945, 583.5, 0
5, 4062, 812.4, 1
0, 9228, 6459.6, 0
6, 5847, 2338.8, 0
3, 8207, 4103.5, 0
1, 3414, 1024.2, 0
9, 6457, 1937.1, 0
9, 7710, 2313.0, 0
0, 9983, 6988.1, 1
8, 5681, 1704.3, 0
4, 6945, 4167.0, 1
8, 1028, 308.4, 0
4, 9454, 5672.4, 0
6, 6450, 2580.0, 0
1, 9794, 2938.2, 1
2, 6967, 1393.4, 0
9, 3442, 1032.6, 0
4, 4523, 2713.8, 0
0, 3009, 2106.3, 1
3, 4398, 2199.0, 0
3, 7343, 3671.5, 0
7, 4925, 1477.5, 0
5, 7870, 1574.0, 1
0, 8045, 5631.5, 0
1, 4779, 1433.7, 0
6, 6758, 2703.2, 0
1, 6696, 2008.8, 0
9, 7625, 2287.5, 0
1, 4525, 1357.5, 1
8, 1196, 358.8, 1
5, 4280, 856.0, 0
1, 2289, 686.7, 0
5, 4331, 866.2, 0
9, 3431, 1029.3, 0
1, 6415, 1924.5, 1
1, 6210, 1863.0, 0
6, 8443, 3377.2, 0
8, 9796, 2938.8, 0
0, 7966, 5576.2, 1
5, 8097, 1619.4, 0
7, 4003, 1200.9, 1
1, 7967, 2390.1, 1
3, 5371, 2685.5, 0
4, 9995, 5997.0, 0
7, 3532, 1059.6, 0
0, 2523, 1766.1, 0
1, 7800, 2340.0, 1
1, 5237, 1571.1, 0
9, 3509, 1052.7, 0
2, 8543, 1708.6, 0
2, 6170, 1234.0, 0
0, 2014, 1409.8, 0
1, 8569, 2570.7, 0
9, 1323, 396.9, 0
1, 8635, 2590.5, 0
4, 5166, 3099.6, 0
6, 9724, 3889.6, 0
0, 5651, 3955.7, 0
1, 5344, 1603.2, 0
0, 5574, 3901.8, 0
5, 5094, 1018.8, 0
0, 6134, 4293.8, 0
2, 4395, 879.0, 1
8, 3572, 1071.6, 0
0, 6558, 4590.6, 1
2, 2723, 544.6, 1
0, 8031, 5621.7, 1
0, 3922, 2745.4, 0
1, 7638, 2291.4, 1
3, 8248, 4124.0, 1
2, 5904, 1180.8, 1
7, 3685, 1105.5, 0
7, 2330, 699.0, 1
5, 5008, 1001.6, 0
1, 1342, 402.6, 0
0, 9422, 6595.4, 0
3, 4188, 2094.0, 1
5, 6515, 1303.0, 0
7, 8644, 2593.2, 0
6, 4154, 1661.6, 0
5, 9832, 1966.4, 0
1, 6577, 1973.1, 1
9, 1230, 369.0, 1
2, 9606, 1921.2, 1
1, 5007, 1502.1, 0
6, 5521, 2208.4, 0
1, 2731, 819.3, 1
0, 7311, 5117.7, 1
5, 3252, 650.4, 1
6, 7701, 3080.4, 0
0, 4143, 2900.1, 0
6, 5251, 2100.4, 1
2, 4956, 991.2, 0
5, 2676, 535.2, 0
6, 6807, 2722.8, 1
6, 8082, 3232.8, 1
7, 1490, 447.0, 0
0, 1417, 991.9, 0
6, 8802, 3520.8, 0
8, 5388, 1616.4, 0
0, 1765, 1235.5, 0
7, 7413, 2223.9, 0
1, 2254, 676.2, 1
6, 4385, 1754.0, 0
8, 3753, 1125.9, 1
0, 4501, 3150.7, 0
2, 7020, 1404.0, 1
4, 9786, 5871.6, 1
9, 3253, 975.9, 0
6, 8049, 3219.6, 0
7, 5915, 1774.5, 0
4, 4441, 2664.6, 0
9, 8595, 2578.5, 1
7, 1076, 322.8, 0
8, 7014, 2104.2, 1
5, 5658, 1131.6, 1
9, 5272, 1581.6, 1
6, 1895, 758.0, 0
2, 9658, 1931.6, 0
3, 3620, 1810.0, 0
3, 1318, 659.0, 0
5, 2716, 543.2, 0
3, 6825, 3412.5, 0
0, 7307, 5114.9, 1
2, 5428, 1085.6, 0
1, 2792, 837.6, 0
0, 5343, 3740.1, 0
7, 1678, 503.4, 0
5, 2047, 409.4, 0
5, 3900, 780.0, 0
4, 6360, 3816.0, 1
1, 9138, 2741.4, 1
6, 2150, 860.0, 0
1, 3432, 1029.6, 0
7, 7696, 2308.8, 0
3, 8831, 4415.5, 0
7, 7960, 2388.0, 0
6, 7764, 3105.6, 0
7, 8660, 2598.0, 0
7, 4386, 1315.8, 0
0, 9971, 6979.7, 0
8, 6246, 1873.8, 1
8, 2441, 732.3, 0
7, 7711, 2313.3, 1
1, 3875, 1162.5, 0
4, 6770, 4062.0, 1
7, 3656, 1096.8, 0
2, 1068, 213.6, 0
1, 5769, 1730.7, 0
4, 2722, 1633.2, 0
2, 4611, 922.2, 0
1, 9942, 2982.6, 0
4, 4054, 2432.4, 0
9, 5569, 1670.7, 0
7, 6043, 1812.9, 0
5, 5933, 1186.6, 0
4, 4438, 2662.8, 0
1, 4729, 1418.7, 0
5, 9310, 1862.0, 0
7, 2834, 850.2, 0
4, 7691, 4614.6, 1
5, 4417, 883.4, 0
9, 5508, 1652.4, 0
6, 2804, 1121.6, 0
6, 8906, 3562.4, 1
8, 7177, 2153.1, 0
0, 2615, 1830.5, 0
3, 6662, 3331.0, 1
7, 6003, 1800.9, 0
2, 4894, 978.8, 1
6, 1833, 733.2, 0
0, 4613, 3229.1, 1
9, 7806, 2341.8, 0
6, 4410, 1764.0, 0
0, 8952, 6266.4, 0
5, 3023, 604.6, 1
2, 6929, 1385.8, 1
3, 3938, 1969.0, 0
0, 2854, 1997.8, 0
9, 9256, 2776.8, 0
4, 2045, 1227.0, 0
8, 5585, 1675.5, 0
1, 8858, 2657.4, 0
8, 8048, 2414.4, 0
7, 2450, 735.0, 0
6, 1305, 522.0, 1
1, 9443, 2832.9, 0
8, 6346, 1903.8, 1
5, 6725, 1345.0, 0
6, 3278, 1311.2, 1
3, 2973, 1486.5, 0
6, 5002, 2000.8, 0
1, 8727, 2618.1, 1
3, 1782, 891.0, 1
5, 2058, 411.6, 0
5, 6150, 1230.0, 0
9, 5108, 1532.4, 1
6, 5574, 2229.6, 0
9, 2867, 860.1, 1
1, 7625, 2287.5, 1
0, 1057, 739.9, 1
2, 8106, 1621.2, 0
1, 9024, 2707.2, 1
9, 6677, 2003.1, 1
5, 8427, 1685.4, 0
0, 8547, 5982.9, 1
1, 6733, 2019.9, 1
8, 2361, 708.3, 1
7, 6379, 1913.7, 1
6, 1992, 796.8, 0
4, 1515, 909.0, 1
1, 7383, 2214.9, 0
5, 7779, 1555.8, 0
5, 1823, 364.6, 0
2, 5320, 1064.0, 0
9, 1277, 383.1, 0
2, 5245, 1049.0, 0
9, 5627, 1688.1, 0
1, 2477, 743.1, 0
2, 7152, 1430.4, 0
6, 7114, 2845.6, 1
6, 6746, 2698.4, 1
6, 5846, 2338.4, 1
7, 4428, 1328.4, 0
8, 8535, 2560.5, 0
6, 7465, 2986.0, 1
3, 6645, 3322.5, 0
1, 1871, 561.3, 1
7, 5162, 1548.6, 0
6, 8369, 3347.6, 1
3, 2654, 1327.0, 0
9, 6630, 1989.0, 0
9, 9237, 2771.1, 0
0, 5727, 4008.9, 0
0, 5753, 4027.1, 0
2, 1077, 215.4, 0
9, 9258, 2777.4, 0
9, 2261, 678.3, 0
1, 8629, 2588.7, 0
4, 6448, 3868.8, 1
9, 4001, 1200.3, 0
1, 9432, 2829.6, 0
1, 4981, 1494.3, 0
7, 2281, 684.3, 1
0, 3990, 2793.0, 0
7, 1292, 387.6, 0
2, 3107, 621.4, 0
2, 6207, 1241.4, 0
5, 7753, 1550.6, 0
7, 5334, 1600.2, 0
2, 3710, 742.0, 0
2, 2967, 593.4, 0
2, 4356, 871.2, 0
2, 9149, 1829.8, 0
2, 9236, 1847.2, 1
8, 4401, 1320.3, 0
2, 4531, 906.2, 0
3, 7569, 3784.5, 0
4, 2183, 1309.8, 0
8, 5751, 1725.3, 0
1, 7284, 2185.2, 0
4, 9961, 5976.6, 0
3, 6071, 3035.5, 0
9, 2713, 813.9, 0
7, 8236, 2470.8, 0
4, 3682, 2209.2, 1
9, 9001, 2700.3, 1
1, 4074, 1222.2, 0
7, 5965, 1789.5, 0
0, 8157, 5709.9, 0
1, 5734, 1720.2, 0
9, 5897, 1769.1, 0
8, 4554, 1366.2, 0
8, 7907, 2372.1, 0
0, 5149, 3604.3, 1
5, 7502, 1500.4, 0
7, 4097, 1229.1, 0
7, 3052, 915.6, 0
8, 8355, 2506.5, 0
0, 9368, 6557.6, 0
5, 3410, 682.0, 0
9, 2605, 781.5, 1
3, 9937, 4968.5, 1
0, 6193, 4335.1, 1
9, 3246, 973.8, 0
2, 1165, 233.0, 0
0, 1968, 1377.6, 1
4, 5938, 3562.8, 0
1, 1972, 591.6, 0
5, 5326, 1065.2, 0
7, 2801, 840.3, 0
2, 4374, 874.8, 0
9, 8204, 2461.2, 1
4, 4984, 2990.4, 1
5, 5951, 1190.2, 1
9, 7128, 2138.4, 0
9, 5786, 1735.8, 0
2, 1385, 277.0, 0
2, 2953, 590.6, 0
7, 6509, 1952.7, 0
7, 1963, 588.9, 0
3, 9397, 4698.5, 1
8, 7573, 2271.9, 0
2, 5219, 1043.8, 0
7, 3016, 904.8, 1
4, 8564, 5138.4, 0
3, 5646, 2823.0, 0
3, 2788, 1394.0, 1
3, 2207, 1103.5, 0
7, 4744, 1423.2, 1
0, 2900, 2030.0, 0
7, 2253, 675.9, 0
0, 3015, 2110.5, 0
5, 5575, 1115.0, 0
0, 5743, 4020.1, 1
9, 4546, 1363.8, 0
2, 4578, 915.6, 0
1, 4635, 1390.5, 0
2, 2581, 516.2, 0
4, 5026, 3015.6, 0
2, 6435, 1287.0, 1
7, 7810, 2343.0, 1
5, 6069, 1213.8, 1
0, 6124, 4286.8, 1
3, 2030, 1015.0, 0
6, 8231, 3292.4, 1
0, 4494, 3145.8, 0
1, 3282, 984.6, 0
9, 9615, 2884.5, 0
4, 8649, 5189.4, 0
4, 4870, 2922.0, 0
4, 7324, 4394.4, 1
1, 6821, 2046.3, 0
0, 8491, 5943.7, 0
6, 6602, 2640.8, 0
9, 3239, 971.7, 1
2, 9414, 1882.8, 0
6, 9808, 3923.2, 1
1, 6490, 1947.0, 1
9, 4809, 1442.7, 0
5, 9193, 1838.6, 0
4, 3557, 2134.2, 0
7, 9226, 2767.8, 0
9, 9272, 2781.6, 0
6, 6668, 2667.2, 0
2, 2539, 507.8, 1
4, 9620, 5772.0, 0
7, 2128, 638.4, 1
8, 1312, 393.6, 0
4, 7940, 4764.0, 1
6, 8832, 3532.8, 0
8, 6999, 2099.7, 0
4, 2568, 1540.8, 0
7, 4882, 1464.6, 0
2, 6973, 1394.6, 1
7, 8285, 2485.5, 0
7, 6262, 1878.6, 0
3, 5178, 2589.0, 0
9, 9723, 2916.9, 1
7, 8196, 2458.8, 0
9, 9487, 2846.1, 0
9, 2162, 648.6, 0
7, 2880, 864.0, 0
9, 8422, 2526.6, 0
9, 5763, 1728.9, 0
0, 6546, 4582.2, 0
2, 6595, 1319.0, 0
1, 9129, 2738.7, 0
6, 1623, 649.2, 0
8, 2476, 742.8, 0
0, 2568, 1797.6, 1
7, 4447, 1334.1, 0
8, 9807, 2942.1, 0
0, 4143, 2900.1, 1
0, 1895, 1326.5, 0
9, 8240, 2472.0, 0
1, 5692, 1707.6, 0
6, 5948, 2379.2, 1
7, 4824, 1447.2, 0
6, 6324, 2529.6, 0
2, 9997, 1999.4, 0
6, 3001, 1200.4, 0
0, 2209, 1546.3, 0
2, 1972, 394.4, 0
9, 9850, 2955.0, 1
6, 5243, 2097.2, 0
7, 6218, 1865.4, 0
9, 9572, 2871.6, 0
1, 2763, 828.9, 0
0, 7484, 5238.8, 0
1, 1539, 461.7, 0
9, 6541, 1962.3, 1
4, 5776, 3465.6, 0
1, 8632, 2589.6, 0
9, 7200, 2160.0, 0
9, 3929, 1178.7, 0
2, 7625, 1525.0, 0
5, 4533, 906.6, 0
0, 2746, 1922.2, 0
7, 4405, 1321.5, 0
1, 9442, 2832.6, 0
1, 7891, 2367.3, 1
5, 8639, 1727.8, 0
3, 5007, 2503.5, 0
4, 2988, 1792.8, 1
4, 9934, 5960.4, 0
6, 8295, 3318.0, 1
1, 1177, 353.1, 1
6, 5355, 2142.0, 0
5, 6821, 1364.2, 0
7, 8288, 2486.4, 0
5, 7347, 1469.4, 0
3, 1778, 889.0, 1
9, 9571, 2871.3, 0
8, 9511, 2853.3, 0
1, 8051, 2415.3, 0
9, 1782, 534.6, 1
